productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extCardType,extClass,extIntellect,extLife,extCost,extPitchValue,extDefenseValue,extCardSubType,extPower,extFlavorText,extTalent
528093,Test of Strength,Test of Strength,https://tcgplayer-cdn.tcgplayer.com/product/528093_200w.jpg,62,23354,https://cpt.tcgcsv.com/Tff6,2025-03-17T20:23:48.283,1,0.15,0.59,1.01,0.56,,Rainbow Foil,Common,HVY239,Block,Generic,,,,1,4,,,,
528093,Test of Strength,Test of Strength,https://tcgplayer-cdn.tcgplayer.com/product/528093_200w.jpg,62,23354,https://cpt.tcgcsv.com/Tff6,2025-03-17T20:23:48.283,1,0.01,0.18,1.41,0.14,,Normal,Common,HVY239,Block,Generic,,,,1,4,,,,
528094,Headliner Helm,Headliner Helm,https://tcgplayer-cdn.tcgplayer.com/product/528094_200w.jpg,62,23354,https://cpt.tcgcsv.com/Vff6,2025-03-17T20:23:56.707,1,0.01,0.15,1.39,0.03,,Normal,Common,HVY202,Equipment,Generic,,,,,*,Head,,,
528094,Headliner Helm,Headliner Helm,https://tcgplayer-cdn.tcgplayer.com/product/528094_200w.jpg,62,23354,https://cpt.tcgcsv.com/Vff6,2025-03-17T20:23:56.707,1,0.25,1.0,2.99,1.08,,Cold Foil,Common,HVY202,Equipment,Generic,,,,,*,Head,,,
528095,Stadium Centerpiece,Stadium Centerpiece,https://tcgplayer-cdn.tcgplayer.com/product/528095_200w.jpg,62,23354,https://cpt.tcgcsv.com/Wff6,2025-03-17T20:24:06.433,1,0.01,0.15,1.39,0.06,,Normal,Common,HVY203,Equipment,Generic,,,,,*,Chest,,,
528095,Stadium Centerpiece,Stadium Centerpiece,https://tcgplayer-cdn.tcgplayer.com/product/528095_200w.jpg,62,23354,https://cpt.tcgcsv.com/Wff6,2025-03-17T20:24:06.433,1,0.19,0.79,3.99,0.6,,Cold Foil,Common,HVY203,Equipment,Generic,,,,,*,Chest,,,
528096,Ticket Puncher,Ticket Puncher,https://tcgplayer-cdn.tcgplayer.com/product/528096_200w.jpg,62,23354,https://cpt.tcgcsv.com/Xff6,2025-03-17T20:24:14.58,1,0.01,0.17,1.39,0.01,,Normal,Common,HVY204,Equipment,Generic,,,,,*,Arms,,,
528096,Ticket Puncher,Ticket Puncher,https://tcgplayer-cdn.tcgplayer.com/product/528096_200w.jpg,62,23354,https://cpt.tcgcsv.com/Xff6,2025-03-17T20:24:14.58,1,0.33,0.78,9.95,0.79,,Cold Foil,Common,HVY204,Equipment,Generic,,,,,*,Arms,,,
528097,Grandstand Legplates,Grandstand Legplates,https://tcgplayer-cdn.tcgplayer.com/product/528097_200w.jpg,62,23354,https://cpt.tcgcsv.com/Zff6,2025-03-17T20:24:23.633,1,0.31,0.7,2.0,0.66,,Cold Foil,Common,HVY205,Equipment,Generic,,,,,*,Legs,,,
528097,Grandstand Legplates,Grandstand Legplates,https://tcgplayer-cdn.tcgplayer.com/product/528097_200w.jpg,62,23354,https://cpt.tcgcsv.com/Zff6,2025-03-17T20:24:23.633,1,0.01,0.16,1.39,0.01,,Normal,Common,HVY205,Equipment,Generic,,,,,*,Legs,,,
528098,Bloodied Oval,Bloodied Oval,https://tcgplayer-cdn.tcgplayer.com/product/528098_200w.jpg,62,23354,https://cpt.tcgcsv.com/-ff6,2025-10-13T11:22:37.453,1,8.0,12.0,30.0,10.63,,Cold Foil,Common,HVY206,Equipment,Generic,,,,,*,Off-Hand,,,
528098,Bloodied Oval,Bloodied Oval,https://tcgplayer-cdn.tcgplayer.com/product/528098_200w.jpg,62,23354,https://cpt.tcgcsv.com/-ff6,2025-10-13T11:22:37.453,1,0.01,0.16,1.39,0.08,,Normal,Common,HVY206,Equipment,Generic,,,,,*,Off-Hand,,,
529734,Heavy Hitters Blitz Deck Display,Heavy Hitters Blitz Deck Display,https://tcgplayer-cdn.tcgplayer.com/product/529734_200w.jpg,62,23354,https://cpt.tcgcsv.com/JVf6,2024-02-02T05:03:19.723,1,58.0,69.99,100.0,51.05,,Normal,,,,,,,,,,,,,
531871,Boast,Boast,https://tcgplayer-cdn.tcgplayer.com/product/531871_200w.jpg,62,23354,https://cpt.tcgcsv.com/rMg6,2025-03-17T20:25:05.07,1,0.25,0.75,10.0,0.46,,Normal,Majestic,HVY060,Block,Guardian,,,,3,3,,,,
531871,Boast,Boast,https://tcgplayer-cdn.tcgplayer.com/product/531871_200w.jpg,62,23354,https://cpt.tcgcsv.com/rMg6,2025-03-17T20:25:05.07,1,0.09,1.04,15.0,1.04,,Rainbow Foil,Majestic,HVY060,Block,Guardian,,,,3,3,,,,
531873,The Golden Son,The Golden Son,https://tcgplayer-cdn.tcgplayer.com/product/531873_200w.jpg,62,23354,https://cpt.tcgcsv.com/tMg6,2024-02-02T05:03:19.723,1,0.59,2.96,15.0,2.05,,Normal,Majestic,HVY059,Action,Guardian,,,4,2,3,Attack,7,"<em>""Why wait for divine intervention, when gold can pave the way - Victor Goldmane</em>",
531873,The Golden Son,The Golden Son,https://tcgplayer-cdn.tcgplayer.com/product/531873_200w.jpg,62,23354,https://cpt.tcgcsv.com/tMg6,2024-02-02T05:03:19.723,1,2.29,4.89,19.53,4.93,,Rainbow Foil,Majestic,HVY059,Action,Guardian,,,4,2,3,Attack,7,"<em>""Why wait for divine intervention, when gold can pave the way - Victor Goldmane</em>",
531874,Miller's Grindstone,Millers Grindstone,https://tcgplayer-cdn.tcgplayer.com/product/531874_200w.jpg,62,23354,https://cpt.tcgcsv.com/vMg6,2024-02-06T20:21:36.273,1,0.13,0.25,1.51,0.21,,Normal,Rare,HVY050,Weapon,Guardian,,,,,,Hammer (1H),4,,
531874,Miller's Grindstone,Millers Grindstone,https://tcgplayer-cdn.tcgplayer.com/product/531874_200w.jpg,62,23354,https://cpt.tcgcsv.com/vMg6,2024-02-06T20:21:36.273,1,2.49,5.0,25.0,4.12,,Cold Foil,Rare,HVY050,Weapon,Guardian,,,,,,Hammer (1H),4,,
531876,Stacked in Your Favor (Blue),Stacked in Your Favor Blue,https://tcgplayer-cdn.tcgplayer.com/product/531876_200w.jpg,62,23354,https://cpt.tcgcsv.com/xMg6,2025-03-17T22:03:43.347,1,0.04,0.25,1.43,0.16,,Normal,Rare,HVY070,,,,,2,3,2,,,,
531876,Stacked in Your Favor (Blue),Stacked in Your Favor Blue,https://tcgplayer-cdn.tcgplayer.com/product/531876_200w.jpg,62,23354,https://cpt.tcgcsv.com/xMg6,2025-03-17T22:03:43.347,1,0.2,0.25,1.59,0.3,,Rainbow Foil,Rare,HVY070,,,,,2,3,2,,,,
531877,Stacked in Your Favor (Yellow),Stacked in Your Favor Yellow,https://tcgplayer-cdn.tcgplayer.com/product/531877_200w.jpg,62,23354,https://cpt.tcgcsv.com/zMg6,2025-03-17T22:03:47.807,1,0.09,0.25,5.8,0.13,,Rainbow Foil,Rare,HVY069,Action,Guardian,,,2,2,2,Aura,,,
531877,Stacked in Your Favor (Yellow),Stacked in Your Favor Yellow,https://tcgplayer-cdn.tcgplayer.com/product/531877_200w.jpg,62,23354,https://cpt.tcgcsv.com/zMg6,2025-03-17T22:03:47.807,1,0.03,0.25,1.41,0.14,,Normal,Rare,HVY069,Action,Guardian,,,2,2,2,Aura,,,
531878,Stacked in Your Favor (Red),Stacked in Your Favor Red,https://tcgplayer-cdn.tcgplayer.com/product/531878_200w.jpg,62,23354,https://cpt.tcgcsv.com/BMg6,2025-03-17T22:03:52.913,1,0.02,0.25,1.43,0.1,,Normal,Rare,HVY068,Action,Guardian,,,2,1,2,Aura,,,
531878,Stacked in Your Favor (Red),Stacked in Your Favor Red,https://tcgplayer-cdn.tcgplayer.com/product/531878_200w.jpg,62,23354,https://cpt.tcgcsv.com/BMg6,2025-03-17T22:03:52.913,1,0.1,0.32,10.99,0.36,,Rainbow Foil,Rare,HVY068,Action,Guardian,,,2,1,2,Aura,,,
531880,Victor Goldmane // Betsy,Victor Goldmane Betsy,https://tcgplayer-cdn.tcgplayer.com/product/531880_200w.jpg,62,23354,https://cpt.tcgcsv.com/DMg6,2025-03-17T21:32:04.463,2,0.01,0.15,1.37,0.07,,Normal,Token,HVY048 // HVY046,Hero,Guardian,4,20,,,,Young,,,
531881,"Victor Goldmane, High and Mighty",Victor Goldmane High and Mighty,https://tcgplayer-cdn.tcgplayer.com/product/531881_200w.jpg,62,23354,https://cpt.tcgcsv.com/FMg6,2025-03-17T21:32:12.607,1,0.4,0.97,2.99,0.65,,Normal,Majestic,HVY047,Hero,Guardian,4,40,,,,,,,
532468,"Kayo, Armed and Dangerous",Kayo Armed and Dangerous,https://tcgplayer-cdn.tcgplayer.com/product/532468_200w.jpg,62,23354,https://cpt.tcgcsv.com/n_g6,2024-02-02T05:03:19.723,1,0.05,0.75,6.0,0.3,,Normal,Majestic,HVY001,Hero,Brute,4,40,,,,,,,
533023,Ball Breaker,ball breaker,https://tcgplayer-cdn.tcgplayer.com/product/533023_200w.jpg,62,23354,https://cpt.tcgcsv.com/tdh6,2024-02-02T05:03:19.723,1,0.05,0.25,1.43,0.14,,Normal,Rare,HVY006,Weapon,Brute,,,,,,Flail (1H),3,,
533023,Ball Breaker,ball breaker,https://tcgplayer-cdn.tcgplayer.com/product/533023_200w.jpg,62,23354,https://cpt.tcgcsv.com/tdh6,2024-02-02T05:03:19.723,1,0.9,1.25,12.0,0.99,,Cold Foil,Rare,HVY006,Weapon,Brute,,,,,,Flail (1H),3,,
533024,Mini Meataxe,mini meataxe,https://tcgplayer-cdn.tcgplayer.com/product/533024_200w.jpg,62,23354,https://cpt.tcgcsv.com/vdh6,2024-02-02T05:03:19.723,1,0.29,1.0,5.99,0.55,,Cold Foil,Rare,HVY007,Weapon,Brute,,,,,,Axe (1H),3,,
533024,Mini Meataxe,mini meataxe,https://tcgplayer-cdn.tcgplayer.com/product/533024_200w.jpg,62,23354,https://cpt.tcgcsv.com/vdh6,2024-02-02T05:03:19.723,1,0.02,0.25,1.4,0.22,,Normal,Rare,HVY007,Weapon,Brute,,,,,,Axe (1H),3,,
533025,Apex Bonebreaker,Apex Bonebreaker,https://tcgplayer-cdn.tcgplayer.com/product/533025_200w.jpg,62,23354,https://cpt.tcgcsv.com/wdh6,2024-02-02T05:03:19.723,1,42.63,51.3,80.0,46.28,,Rainbow Foil,Legendary,HVY008,Equipment,Brute,,,,,2,Arms,,,
533025,Apex Bonebreaker,Apex Bonebreaker,https://tcgplayer-cdn.tcgplayer.com/product/533025_200w.jpg,62,23354,https://cpt.tcgcsv.com/wdh6,2024-02-02T05:03:19.723,1,76.49,84.33,121.07,76.83,,Cold Foil,Legendary,HVY008,Equipment,Brute,,,,,2,Arms,,,
533026,Knucklehead,knucklehead,https://tcgplayer-cdn.tcgplayer.com/product/533026_200w.jpg,62,23354,https://cpt.tcgcsv.com/xdh6,2024-02-02T05:03:19.723,1,0.05,0.25,1.43,0.19,,Normal,Rare,HVY009,Equipment,Brute,,,,,2,Head,,,
533027,Monstrous Veil,monstrous veil,https://tcgplayer-cdn.tcgplayer.com/product/533027_200w.jpg,62,23354,https://cpt.tcgcsv.com/zdh6,2024-02-02T05:03:19.723,1,0.08,0.25,1.46,0.18,,Normal,Rare,HVY010,Equipment,Brute,,,,,1,Head,,,
533028,Raw Meat,raw meat,https://tcgplayer-cdn.tcgplayer.com/product/533028_200w.jpg,62,23354,https://cpt.tcgcsv.com/Bdh6,2024-02-02T05:03:19.723,1,0.26,1.13,13.99,0.9,,Cold Foil,Common,HVY011,Equipment,Brute,,,,,0,Chest,,,
533028,Raw Meat,raw meat,https://tcgplayer-cdn.tcgplayer.com/product/533028_200w.jpg,62,23354,https://cpt.tcgcsv.com/Bdh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.39,0.07,,Normal,Common,HVY011,Equipment,Brute,,,,,0,Chest,,,
533029,High Riser // Cintari Saber,High Riser Cintari Saber,https://tcgplayer-cdn.tcgplayer.com/product/533029_200w.jpg,62,23354,https://cpt.tcgcsv.com/Cdh6,2024-02-22T14:54:52.927,2,0.01,0.15,1.33,0.04,,Normal,Token,HVY049 // HVY094,Weapon,Guardian;Warrior,,,,,,Sword (1H);Hammer (1H),3 // 2,,
533030,Aurum Aegis,Aurum Aegis,https://tcgplayer-cdn.tcgplayer.com/product/533030_200w.jpg,62,23354,https://cpt.tcgcsv.com/Ddh6,2024-02-02T05:03:19.723,1,9.48,13.24,89.95,12.21,,Rainbow Foil,Legendary,HVY051,Equipment,Guardian,,,,,2,Off-Hand,,,
533030,Aurum Aegis,Aurum Aegis,https://tcgplayer-cdn.tcgplayer.com/product/533030_200w.jpg,62,23354,https://cpt.tcgcsv.com/Ddh6,2024-02-02T05:03:19.723,1,17.65,22.87,77.77,26.98,,Cold Foil,Legendary,HVY051,Equipment,Guardian,,,,,2,Off-Hand,,,
533031,Stonewall Impasse,stonewall impasse,https://tcgplayer-cdn.tcgplayer.com/product/533031_200w.jpg,62,23354,https://cpt.tcgcsv.com/Fdh6,2024-02-02T05:03:19.723,1,0.47,0.78,9.95,0.55,,Cold Foil,Rare,HVY052,Equipment,Guardian,,,,,1,Off-Hand,,,
533031,Stonewall Impasse,stonewall impasse,https://tcgplayer-cdn.tcgplayer.com/product/533031_200w.jpg,62,23354,https://cpt.tcgcsv.com/Fdh6,2024-02-02T05:03:19.723,1,0.01,0.25,1.4,0.18,,Normal,Rare,HVY052,Equipment,Guardian,,,,,1,Off-Hand,,,
533032,Gauntlets of Iron Will,Gauntlets of Iron Will,https://tcgplayer-cdn.tcgplayer.com/product/533032_200w.jpg,62,23354,https://cpt.tcgcsv.com/Gdh6,2024-02-02T05:03:19.723,1,26.15,35.0,99.95,37.02,,Rainbow Foil,Legendary,HVY053,Equipment,Guardian,,,,,2,Arms,,,
533032,Gauntlets of Iron Will,Gauntlets of Iron Will,https://tcgplayer-cdn.tcgplayer.com/product/533032_200w.jpg,62,23354,https://cpt.tcgcsv.com/Gdh6,2024-02-02T05:03:19.723,1,57.69,64.94,91.0,63.97,,Cold Foil,Legendary,HVY053,Equipment,Guardian,,,,,2,Arms,,,
533033,Golden Glare,golden glare,https://tcgplayer-cdn.tcgplayer.com/product/533033_200w.jpg,62,23354,https://cpt.tcgcsv.com/Hdh6,2024-02-02T05:03:19.723,1,0.04,0.25,1.37,0.14,,Normal,Rare,HVY054,Equipment,Guardian,,,,,2,Head,,,
533034,Good Time Chapeau,good time chapeau,https://tcgplayer-cdn.tcgplayer.com/product/533034_200w.jpg,62,23354,https://cpt.tcgcsv.com/Jdh6,2024-02-02T05:03:19.723,1,0.05,0.25,1.47,0.19,,Normal,Rare,HVY055,Equipment,Guardian,,,,,2,Head,,,
533035,Stand Ground,stand ground,https://tcgplayer-cdn.tcgplayer.com/product/533035_200w.jpg,62,23354,https://cpt.tcgcsv.com/Kdh6,2024-02-02T05:03:19.723,1,0.45,0.78,9.95,0.45,,Cold Foil,Common,HVY056,Equipment,Guardian,,,,,0,Legs,,,
533035,Stand Ground,stand ground,https://tcgplayer-cdn.tcgplayer.com/product/533035_200w.jpg,62,23354,https://cpt.tcgcsv.com/Kdh6,2024-02-02T05:03:19.723,1,0.01,0.2,1.39,0.02,,Normal,Common,HVY056,Equipment,Guardian,,,,,0,Legs,,,
533036,Hot Streak,Hot Streak,https://tcgplayer-cdn.tcgplayer.com/product/533036_200w.jpg,62,23354,https://cpt.tcgcsv.com/Ldh6,2025-03-03T20:13:05.87,1,0.09,0.25,1.56,0.23,,Normal,Rare,HVY095,Weapon,Warrior,,,,,,Sword (1H),2,,
533036,Hot Streak,Hot Streak,https://tcgplayer-cdn.tcgplayer.com/product/533036_200w.jpg,62,23354,https://cpt.tcgcsv.com/Ldh6,2025-03-03T20:13:05.87,1,3.54,5.64,29.89,4.83,,Cold Foil,Rare,HVY095,Weapon,Warrior,,,,,,Sword (1H),2,,
533037,Parry Blade,parry blade,https://tcgplayer-cdn.tcgplayer.com/product/533037_200w.jpg,62,23354,https://cpt.tcgcsv.com/Mdh6,2024-02-02T05:03:19.723,1,0.34,1.1,20.0,1.05,,Cold Foil,Rare,HVY096,Equipment,Warrior,,,,,0,Sword (1H),2,,
533037,Parry Blade,parry blade,https://tcgplayer-cdn.tcgplayer.com/product/533037_200w.jpg,62,23354,https://cpt.tcgcsv.com/Mdh6,2024-02-02T05:03:19.723,1,0.04,0.25,1.43,0.14,,Normal,Rare,HVY096,Equipment,Warrior,,,,,0,Sword (1H),2,,
533038,Grains of Bloodspill,Grains of Bloodspill,https://tcgplayer-cdn.tcgplayer.com/product/533038_200w.jpg,62,23354,https://cpt.tcgcsv.com/Ndh6,2024-02-02T05:03:19.723,1,108.89,119.53,189.98,113.84,,Cold Foil,Legendary,HVY097,Equipment,Warrior,,,,,2,Chest,,,
533038,Grains of Bloodspill,Grains of Bloodspill,https://tcgplayer-cdn.tcgplayer.com/product/533038_200w.jpg,62,23354,https://cpt.tcgcsv.com/Ndh6,2024-02-02T05:03:19.723,1,69.96,82.52,583.82,76.12,,Rainbow Foil,Legendary,HVY097,Equipment,Warrior,,,,,2,Chest,,,
533039,Prized Galea,prized galea,https://tcgplayer-cdn.tcgplayer.com/product/533039_200w.jpg,62,23354,https://cpt.tcgcsv.com/Pdh6,2024-02-02T05:03:19.723,1,0.09,0.25,2.71,0.2,,Normal,Rare,HVY098,Equipment,Warrior,,,,,2,Head,,,
533040,Hood of Red Sand,Hood of Red Sand,https://tcgplayer-cdn.tcgplayer.com/product/533040_200w.jpg,62,23354,https://cpt.tcgcsv.com/Qdh6,2024-03-07T19:32:52.847,1,0.05,0.25,1.47,0.16,,Normal,Rare,HVY099,Equipment,Warrior,,,,,1,Head,,,
533041,Beckon Applause,beckon applause,https://tcgplayer-cdn.tcgplayer.com/product/533041_200w.jpg,62,23354,https://cpt.tcgcsv.com/Rdh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.39,0.01,,Normal,Common,HVY100,Equipment,Warrior,,,,,0,Arms,,,
533041,Beckon Applause,beckon applause,https://tcgplayer-cdn.tcgplayer.com/product/533041_200w.jpg,62,23354,https://cpt.tcgcsv.com/Rdh6,2024-02-02T05:03:19.723,1,0.48,0.99,9.9,0.59,,Cold Foil,Common,HVY100,Equipment,Warrior,,,,,0,Arms,,,
533042,Gauntlet of Might,gauntlet of might,https://tcgplayer-cdn.tcgplayer.com/product/533042_200w.jpg,62,23354,https://cpt.tcgcsv.com/Sdh6,2024-02-02T05:03:19.723,1,0.09,0.85,9.95,0.64,,Cold Foil,Common,HVY135,Equipment,Brute;Guardian,,,,,1,Arms,,,
533042,Gauntlet of Might,gauntlet of might,https://tcgplayer-cdn.tcgplayer.com/product/533042_200w.jpg,62,23354,https://cpt.tcgcsv.com/Sdh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.39,0.08,,Normal,Common,HVY135,Equipment,Brute;Guardian,,,,,1,Arms,,,
533043,Flat Trackers,flat trackers,https://tcgplayer-cdn.tcgplayer.com/product/533043_200w.jpg,62,23354,https://cpt.tcgcsv.com/Tdh6,2024-02-02T05:03:19.723,1,0.09,0.99,10.0,0.5,,Cold Foil,Common,HVY155,Equipment,Brute;Warrior,,,,,1,Legs,,,
533043,Flat Trackers,flat trackers,https://tcgplayer-cdn.tcgplayer.com/product/533043_200w.jpg,62,23354,https://cpt.tcgcsv.com/Tdh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.39,0.06,,Normal,Common,HVY155,Equipment,Brute;Warrior,,,,,1,Legs,,,
533044,Vigor Girth,vigor girth,https://tcgplayer-cdn.tcgplayer.com/product/533044_200w.jpg,62,23354,https://cpt.tcgcsv.com/Vdh6,2024-02-02T05:03:19.723,1,0.15,0.85,10.99,0.36,,Cold Foil,Common,HVY175,Equipment,Guardian;Warrior,,,,,1,Chest,,,
533044,Vigor Girth,vigor girth,https://tcgplayer-cdn.tcgplayer.com/product/533044_200w.jpg,62,23354,https://cpt.tcgcsv.com/Vdh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.39,0.02,,Normal,Common,HVY175,Equipment,Guardian;Warrior,,,,,1,Chest,,,
533045,Balance of Justice,Balance of Justice,https://tcgplayer-cdn.tcgplayer.com/product/533045_200w.jpg,62,23354,https://cpt.tcgcsv.com/Wdh6,2024-02-02T05:03:19.723,1,149.7,170.0,285.6,176.59,,Rainbow Foil,Legendary,HVY195,Equipment,Generic,,,,,2,Head,,,
533045,Balance of Justice,Balance of Justice,https://tcgplayer-cdn.tcgplayer.com/product/533045_200w.jpg,62,23354,https://cpt.tcgcsv.com/Wdh6,2024-02-02T05:03:19.723,1,227.99,300.0,349.95,200.81,,Cold Foil,Legendary,HVY195,Equipment,Generic,,,,,2,Head,,,
533046,Glory Seeker,glory seeker,https://tcgplayer-cdn.tcgplayer.com/product/533046_200w.jpg,62,23354,https://cpt.tcgcsv.com/Xdh6,2024-02-02T05:03:19.723,1,1.79,9.95,9.99,4.73,,Cold Foil,Common,HVY196,Equipment,Generic,,,,,,Head,,,
533046,Glory Seeker,glory seeker,https://tcgplayer-cdn.tcgplayer.com/product/533046_200w.jpg,62,23354,https://cpt.tcgcsv.com/Xdh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.39,0.1,,Normal,Common,HVY196,Equipment,Generic,,,,,,Head,,,
533047,Sheltered Cove,sheltered cove,https://tcgplayer-cdn.tcgplayer.com/product/533047_200w.jpg,62,23354,https://cpt.tcgcsv.com/Zdh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.39,0.05,,Normal,Common,HVY197,Equipment,Generic,,,,,,Head,,,
533047,Sheltered Cove,sheltered cove,https://tcgplayer-cdn.tcgplayer.com/product/533047_200w.jpg,62,23354,https://cpt.tcgcsv.com/Zdh6,2024-02-02T05:03:19.723,1,0.3,1.5,9.95,1.53,,Cold Foil,Common,HVY197,Equipment,Generic,,,,,,Head,,,
533048,Face Adversity,face adversity,https://tcgplayer-cdn.tcgplayer.com/product/533048_200w.jpg,62,23354,https://cpt.tcgcsv.com/-dh6,2024-02-02T05:03:19.723,1,0.01,0.19,1.43,0.1,,Normal,Common,HVY198,Equipment,Generic,,,,,2,Head,,,
533048,Face Adversity,face adversity,https://tcgplayer-cdn.tcgplayer.com/product/533048_200w.jpg,62,23354,https://cpt.tcgcsv.com/-dh6,2024-02-02T05:03:19.723,1,0.43,0.95,9.69,0.5,,Cold Foil,Common,HVY198,Equipment,Generic,,,,,2,Head,,,
533049,Confront Adversity,confront adversity,https://tcgplayer-cdn.tcgplayer.com/product/533049_200w.jpg,62,23354,https://cpt.tcgcsv.com/_dh6,2024-02-02T05:03:19.723,1,0.25,0.52,9.95,0.41,,Cold Foil,Common,HVY199,Equipment,Generic,,,,,2,Chest,,,
533049,Confront Adversity,confront adversity,https://tcgplayer-cdn.tcgplayer.com/product/533049_200w.jpg,62,23354,https://cpt.tcgcsv.com/_dh6,2024-02-02T05:03:19.723,1,0.01,0.19,1.39,0.01,,Normal,Common,HVY199,Equipment,Generic,,,,,2,Chest,,,
533050,Embrace Adversity,embrace adversity,https://tcgplayer-cdn.tcgplayer.com/product/533050_200w.jpg,62,23354,https://cpt.tcgcsv.com/0fh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.39,0.01,,Normal,Common,HVY200,Equipment,Generic,,,,,2,Arms,,,
533050,Embrace Adversity,embrace adversity,https://tcgplayer-cdn.tcgplayer.com/product/533050_200w.jpg,62,23354,https://cpt.tcgcsv.com/0fh6,2024-02-02T05:03:19.723,1,0.25,0.59,9.95,0.57,,Cold Foil,Common,HVY200,Equipment,Generic,,,,,2,Arms,,,
533051,Overcome Adversity,overcome adversity,https://tcgplayer-cdn.tcgplayer.com/product/533051_200w.jpg,62,23354,https://cpt.tcgcsv.com/2fh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.39,0.01,,Normal,Common,HVY201,Equipment,Generic,,,,,2,Legs,,,
533051,Overcome Adversity,overcome adversity,https://tcgplayer-cdn.tcgplayer.com/product/533051_200w.jpg,62,23354,https://cpt.tcgcsv.com/2fh6,2024-02-02T05:03:19.723,1,0.29,0.99,10.99,0.59,,Cold Foil,Common,HVY201,Equipment,Generic,,,,,2,Legs,,,
